game_id,season,week,season_type,start_date,home_team,away_team,home_points,away_points,neutral_site,conference_game,sample_weight,home_power_rating,away_power_rating,home_sp_rating,home_sp_offense,home_sp_defense,away_sp_rating,away_sp_offense,away_sp_defense,home_talent,away_talent,margin,total_points,home_win,vegas_spread,vegas_over_under,vegas_num_books
401405070,2022,2,regular,2022-09-10 20:00:00+00:00,Illinois,Virginia,24,3,False,False,0.421875,-7.0,60.0,15.9,20.6,5.5,-9.0,16.2,24.4,631.46,625.94,21,27,1,-4.0,55.0,1.0
401415177,2022,2,regular,2022-09-10 20:00:00+00:00,Wyoming,Northern Colorado,33,10,False,False,0.421875,61.0,0.0,-10.8,14.9,26.2,,,,292.03,227.83,23,43,1,-23.5,54.5,1.0
401416595,2022,2,regular,2022-09-10 20:00:00+00:00,Bowling Green,Eastern Kentucky,57,59,False,False,0.421875,-19.0,-67.0,-18.1,23.8,40.6,,,,415.08,224.82,-2,116,0,-7.5,57.0,1.0
401426548,2022,2,regular,2022-09-10 20:00:00+00:00,Colorado State,Middle Tennessee,19,34,False,False,0.421875,17.0,-57.2,-22.2,7.8,29.0,-6.9,25.6,33.3,431.38,425.43,-15,53,0,-13.5,58.5,1.0
401405081,2022,2,regular,2022-09-10 20:00:00+00:00,Rutgers,Wagner,66,7,False,False,0.421875,58.0,0.0,-9.1,16.4,25.2,,,,631.47,39.77,59,73,1,-48.5,55.5,1.0
401405074,2022,2,regular,2022-09-10 20:00:00+00:00,Purdue,Indiana State,56,0,False,False,0.421875,-25.0,0.0,7.7,31.6,22.4,,,,646.08,70.29,56,56,1,-37.0,54.0,1.0
401420788,2022,2,regular,2022-09-10 20:00:00+00:00,James Madison,Norfolk State,63,7,False,False,0.421875,96.0,-57.2,6.5,31.3,23.6,,,,104.24,61.79,56,70,1,-41.5,54.5,1.0
401405078,2022,2,regular,2022-09-10 20:00:00+00:00,Michigan State,Akron,52,0,False,False,0.421875,60.0,50.0,1.2,31.9,29.7,-23.4,16.7,38.5,693.91,456.15,52,52,1,-34.5,56.0,1.0
401403983,2022,2,regular,2022-09-10 20:00:00+00:00,Washington,Portland State,52,6,False,False,0.421875,60.0,-37.2,15.7,41.2,25.5,,,,761.72,110.5,46,58,1,-31.0,55.0,1.0
401403981,2022,2,regular,2022-09-10 21:00:00+00:00,UCLA,Alabama State,45,7,False,False,0.421875,60.0,0.0,15.0,45.7,30.1,,,,733.3,208.22,38,52,1,-48.5,61.5,1.0
401415216,2022,2,regular,2022-09-10 21:30:00+00:00,Nevada,Incarnate Word,41,55,False,False,0.421875,128.0,0.0,-22.4,15.9,37.8,,,,416.44,40.89,-14,96,0,-4.0,61.5,1.0
401426332,2022,2,regular,2022-09-10 22:00:00+00:00,Coastal Carolina,Gardner-Webb,31,27,False,False,0.421875,96.0,0.0,0.6,32.7,30.6,,,,446.58,19.68,4,58,1,-32.5,66.5,1.0
401416596,2022,2,regular,2022-09-10 22:00:00+00:00,Buffalo,Holy Cross,31,37,False,False,0.421875,-19.0,0.0,-9.2,25.0,35.0,,,,370.96,,-6,68,0,-6.0,51.5,1.0
401415024,2022,2,regular,2022-09-10 22:00:00+00:00,East Carolina,Old Dominion,39,21,False,False,0.421875,1.0,50.0,1.1,31.5,28.7,-13.0,16.9,29.3,494.82,438.06,18,60,1,-13.0,50.0,1.0
401416599,2022,2,regular,2022-09-10 22:00:00+00:00,Miami (OH),Robert Morris,31,14,False,False,0.421875,-7.0,0.0,-12.7,8.6,22.1,,,,397.26,21.85,17,45,1,-30.0,54.0,1.0
401404065,2022,2,regular,2022-09-10 22:00:00+00:00,West Virginia,Kansas,42,55,False,True,0.421875,9.0,60.0,2.4,36.3,34.5,2.9,40.6,36.0,662.57,574.29,-13,97,0,-14.0,59.5,1.0
401426551,2022,2,regular,2022-09-10 22:00:00+00:00,Liberty,UAB,21,14,False,False,0.421875,92.80000000000001,60.0,-1.5,24.1,25.4,-0.5,25.7,25.3,161.88,443.8,7,35,1,6.0,50.0,1.0
401426546,2022,2,regular,2022-09-10 22:00:00+00:00,Florida Atlantic,SE Louisiana,42,9,False,False,0.421875,22.799999999999997,-57.2,-7.1,24.4,30.4,,,,550.51,166.75,33,51,1,-11.0,63.5,1.0
401415215,2022,2,regular,2022-09-10 23:00:00+00:00,Utah State,Weber State,7,35,False,False,0.421875,91.0,0.0,-13.3,25.4,38.5,,,,371.37,53.15,-28,42,0,-6.5,59.5,1.0
401426544,2022,2,regular,2022-09-10 23:00:00+00:00,Texas State,Florida International,41,12,False,False,0.421875,-97.0,50.0,-11.5,17.4,29.5,-25.5,18.4,42.3,464.66,459.71,29,53,1,-13.5,62.5,1.0
401415620,2022,2,regular,2022-09-10 23:00:00+00:00,Tulsa,Northern Illinois,38,35,False,False,0.421875,-67.0,50.0,-6.1,32.7,38.5,-18.8,25.3,43.1,485.87,409.86,3,73,1,-6.5,63.0,1.0
401403871,2022,2,regular,2022-09-10 23:00:00+00:00,Florida,Kentucky,16,26,False,True,0.421875,138.0,60.0,10.4,39.6,29.5,13.0,23.2,9.9,856.95,737.33,-10,42,0,-6.0,52.5,1.0
401404148,2022,2,regular,2022-09-10 23:00:00+00:00,UConn,Syracuse,14,48,False,False,0.421875,-37.0,120.0,-14.6,14.2,27.9,2.5,27.4,24.7,239.17,590.36,-34,62,0,23.5,49.5,1.0
401411104,2022,2,regular,2022-09-10 23:00:00+00:00,Georgia Tech,Western Carolina,35,17,False,False,0.421875,31.0,0.0,-11.8,18.8,29.5,,,,715.48,35.6,18,52,1,-24.5,65.5,1.0
401414779,2022,2,regular,2022-09-10 23:00:00+00:00,Toledo,Massachusetts,55,10,False,False,0.421875,60.0,-19.0,-3.7,25.7,27.9,-30.3,7.5,36.4,498.98,292.14,45,65,1,-28.0,49.5,1.0
401415618,2022,2,regular,2022-09-10 23:00:00+00:00,South Florida,Howard,42,20,False,False,0.421875,-33.0,0.0,-17.0,34.1,50.3,,,,574.32,,22,62,1,-39.5,61.5,1.0
401415616,2022,2,regular,2022-09-10 23:00:00+00:00,SMU,Lamar,45,16,False,False,0.421875,108.80000000000001,0.0,4.7,42.0,38.1,,,,598.49,23.88,29,61,1,-48.5,66.0,1.0
401423439,2022,2,regular,2022-09-10 23:00:00+00:00,Troy,Alabama A&M,38,17,False,False,0.421875,-9.0,-57.2,8.1,17.7,11.2,,,,464.3,293.63,21,55,1,-37.5,52.0,1.0
401403874,2022,2,regular,2022-09-10 23:00:00+00:00,Ole Miss,Central Arkansas,59,3,False,False,0.421875,96.0,0.0,16.2,38.8,23.7,,,,757.39,82.3,56,62,1,-36.5,61.0,1.0
401416598,2022,2,regular,2022-09-10 23:00:00+00:00,Louisiana,Eastern Michigan,49,21,False,False,0.421875,60.0,50.0,2.0,21.7,20.3,-7.1,24.0,32.4,458.15,404.1,28,70,1,-11.0,56.0,1.0
401426547,2022,2,regular,2022-09-10 23:00:00+00:00,Louisiana Tech,Stephen F. Austin,52,17,False,False,0.421875,-57.2,0.0,-17.8,29.6,47.0,,,,473.76,130.97,35,69,1,-6.5,64.5,1.0
401404066,2022,2,regular,2022-09-10 23:00:00+00:00,Oklahoma,Kent State,33,3,False,False,0.421875,60.0,-19.0,15.4,40.8,26.5,-13.1,25.6,37.9,870.34,386.94,30,36,1,-33.0,72.5,1.0
401415615,2022,2,regular,2022-09-10 23:00:00+00:00,Tulane,Alcorn State,52,0,False,False,0.421875,60.0,0.0,12.4,32.0,19.7,,,,521.86,62.59,52,52,1,-35.5,59.5,1.0
401426549,2022,2,regular,2022-09-10 23:30:00+00:00,North Texas,Texas Southern,59,27,False,False,0.421875,-2.0,0.0,-1.5,31.3,34.1,,,,504.97,54.59,32,86,1,-38.5,64.5,1.0
401426550,2022,2,regular,2022-09-10 23:30:00+00:00,Rice,McNeese,52,10,False,False,0.421875,5.0,0.0,-15.2,23.1,36.9,,,,441.93,155.54,42,62,1,-7.5,52.5,1.0
401403980,2022,2,regular,2022-09-10 23:30:00+00:00,Stanford,USC,28,41,False,True,0.421875,60.0,60.0,-7.2,25.6,34.2,18.9,46.6,26.3,757.81,860.12,-13,69,0,9.5,66.5,1.0
401403873,2022,2,regular,2022-09-10 23:30:00+00:00,LSU,Southern,65,17,False,False,0.421875,-25.0,0.0,16.2,34.2,17.6,,,,872.61,178.64,48,82,1,-44.5,58.0,1.0
401403975,2022,2,regular,2022-09-10 23:30:00+00:00,Oklahoma State,Arizona State,34,17,False,False,0.421875,60.0,60.0,11.3,37.6,27.9,-4.1,30.5,35.7,670.53,670.18,17,51,1,-11.5,58.0,1.0
401403870,2022,2,regular,2022-09-10 23:30:00+00:00,Auburn,San José State,24,16,False,False,0.421875,60.0,50.0,5.1,32.6,27.9,-4.3,19.1,21.6,783.87,417.95,8,40,1,-24.0,48.5,1.0
401405072,2022,2,regular,2022-09-10 23:30:00+00:00,Nebraska,Georgia Southern,42,45,False,False,0.421875,-15.0,60.0,-1.2,25.5,25.6,-6.4,34.3,40.3,752.12,414.14,-3,87,0,-23.5,64.0,1.0
401413257,2022,2,regular,2022-09-11 00:00:00+00:00,San Diego State,Idaho State,38,7,False,False,0.421875,-70.0,-97.0,-4.4,15.1,21.1,,,,372.29,37.08,31,45,1,-33.5,50.5,1.0
401404067,2022,2,regular,2022-09-11 00:00:00+00:00,TCU,Tarleton State,59,17,False,False,0.421875,68.0,0.0,24.3,43.3,20.2,,,,712.05,,42,76,1,-40.0,66.5,1.0
401405075,2022,2,regular,2022-09-11 00:00:00+00:00,Indiana,Idaho,35,22,False,False,0.421875,100.0,-9.0,-7.1,29.9,36.6,,,,680.74,82.22,13,57,1,-24.5,50.5,1.0
401405077,2022,2,regular,2022-09-11 00:00:00+00:00,Michigan,Hawai'i,56,10,False,False,0.421875,60.0,-140.0,32.0,38.0,7.6,-24.7,15.8,39.4,847.24,419.54,46,66,1,-52.5,66.5,1.0
401421117,2022,2,regular,2022-09-11 00:00:00+00:00,UL Monroe,Nicholls,35,7,False,False,0.421875,-19.0,-19.0,-15.7,23.2,39.0,,,,348.53,100.39,28,42,1,-4.5,58.5,1.0
401411108,2022,2,regular,2022-09-11 00:00:00+00:00,Virginia Tech,Boston College,27,10,False,True,0.421875,-67.0,-75.0,-9.5,13.5,22.8,-14.9,20.4,33.8,640.85,664.63,17,37,1,-3.0,45.0,1.0
401403978,2022,2,regular,2022-09-11 00:30:00+00:00,Oregon,Eastern Washington,70,14,False,False,0.421875,34.0,0.0,18.9,44.9,26.5,,,,877.93,73.36,56,84,1,-27.5,69.5,1.0
401426552,2022,2,regular,2022-09-11 01:00:00+00:00,UTEP,New Mexico State,20,13,False,False,0.421875,-55.0,-124.0,-10.7,20.8,32.7,-15.4,12.0,26.0,289.39,189.37,7,33,1,-17.5,46.5,1.0
401404062,2022,2,regular,2022-09-11 02:15:00+00:00,BYU,Baylor,26,20,False,False,0.421875,68.0,60.0,-1.4,34.3,34.8,11.7,37.6,26.1,415.19,666.05,6,46,1,-2.5,55.0,1.0
401403979,2022,2,regular,2022-09-11 02:30:00+00:00,Fresno State,Oregon State,32,35,False,False,0.421875,60.0,96.0,3.3,27.1,24.4,14.3,33.3,17.7,502.26,635.88,-3,67,0,-1.0,58.5,1.0
401403875,2022,2,regular,2022-09-11 03:00:00+00:00,Arizona,Mississippi State,17,39,False,False,0.421875,108.80000000000001,96.0,-3.2,37.6,41.1,15.4,35.1,19.9,652.06,725.55,-22,56,0,12.5,58.0,1.0
401411109,2022,3,regular,2022-09-16 23:30:00+00:00,Louisville,Florida State,31,35,False,True,0.421875,58.8,210.0,9.0,27.0,19.1,13.2,34.8,20.4,625.42,780.76,-4,66,0,2.5,57.0,1.0
401415217,2022,3,regular,2022-09-17 00:00:00+00:00,Wyoming,Air Force,17,14,False,True,0.421875,121.0,120.0,-10.8,14.9,26.2,3.9,16.3,12.3,292.03,0.0,3,31,1,16.5,47.0,1.0
401411114,2022,3,regular,2022-09-17 15:00:00+00:00,Virginia Tech,Wofford,27,7,False,False,0.421875,-7.0,0.0,-9.5,13.5,22.8,,,,640.85,17.85,20,34,1,-38.5,45.5,1.0
401404149,2022,3,regular,2022-09-17 16:00:00+00:00,Michigan,UConn,59,0,False,False,0.421875,120.0,-107.0,32.0,38.0,7.6,-14.6,14.2,27.9,847.24,239.17,59,59,1,-47.5,59.0,1.0
401405083,2022,3,regular,2022-09-17 16:00:00+00:00,Northwestern,Southern Illinois,24,31,False,False,0.421875,70.0,0.0,-13.4,17.0,28.6,,,,653.48,183.5,-7,55,0,-13.5,58.5,1.0
401404071,2022,3,regular,2022-09-17 16:00:00+00:00,Baylor,Texas State,42,7,False,False,0.421875,61.0,-37.0,11.7,37.6,26.1,-11.5,17.4,29.5,666.05,464.66,35,49,1,-30.0,53.0,1.0
401403884,2022,3,regular,2022-09-17 16:00:00+00:00,Kentucky,Youngstown State,31,0,False,False,0.421875,224.0,0.0,13.0,23.2,9.9,,,,737.33,94.39,31,31,1,-30.0,49.5,1.0
401426563,2022,3,regular,2022-09-17 16:00:00+00:00,Indiana,Western Kentucky,33,30,False,False,0.421875,160.0,128.0,-7.1,29.9,36.6,1.7,31.3,30.1,680.74,495.64,3,63,1,-7.0,61.5,1.0
401404070,2022,3,regular,2022-09-17 16:00:00+00:00,Nebraska,Oklahoma,14,49,False,False,0.421875,-65.0,120.0,-1.2,25.5,25.6,15.4,40.8,26.5,752.12,870.34,-35,63,0,10.5,65.5,1.0
401404136,2022,3,regular,2022-09-17 16:00:00+00:00,Army,Villanova,49,10,False,False,0.421875,-107.2,0.0,-1.5,24.6,25.3,,,,17.27,15.94,39,59,1,-14.0,56.0,1.0
401416603,2022,3,regular,2022-09-17 16:00:00+00:00,Kent State,Long Island University,63,10,False,False,0.421875,0.0,-57.2,-13.1,25.6,37.9,,,,386.94,,53,73,1,-40.0,64.5,1.0
401403888,2022,3,regular,2022-09-17 16:00:00+00:00,South Carolina,Georgia,7,48,False,True,0.421875,97.0,285.0,12.7,36.0,25.2,35.3,37.2,3.7,762.63,989.76,-41,55,0,25.5,56.0,1.0
401403887,2022,3,regular,2022-09-17 16:00:00+00:00,Missouri,Abilene Christian,34,17,False,False,0.421875,41.0,0.0,8.1,26.0,18.3,,,,715.36,260.16,17,51,1,-31.5,56.5,1.0
401415623,2022,3,regular,2022-09-17 16:00:00+00:00,Miami (OH),Cincinnati,17,38,True,False,0.421875,53.0,65.0,-12.7,8.6,22.1,13.1,27.6,16.1,397.26,650.89,-21,55,0,24.0,51.0,1.0
401405084,2022,3,regular,2022-09-17 16:00:00+00:00,Syracuse,Purdue,32,29,False,False,0.421875,188.0,35.0,2.5,27.4,24.7,7.7,31.6,22.4,590.36,646.08,3,61,1,-1.5,59.5,1.0
401404073,2022,3,regular,2022-09-17 17:00:00+00:00,West Virginia,Towson,65,7,False,False,0.421875,-61.0,0.0,2.4,36.3,34.5,,,,662.57,178.36,58,72,1,-41.0,58.5,1.0
401416602,2022,3,regular,2022-09-17 17:00:00+00:00,Central Michigan,Bucknell,41,0,False,False,0.421875,-26.0,0.0,-14.0,19.0,32.2,,,,384.48,,41,41,1,-41.0,59.0,1.0
401416601,2022,3,regular,2022-09-17 17:00:00+00:00,Coastal Carolina,Buffalo,38,26,False,False,0.421875,146.0,-94.0,0.6,32.7,30.6,-9.2,25.0,35.0,446.58,370.96,12,64,1,-12.0,59.5,1.0
401405089,2022,3,regular,2022-09-17 18:00:00+00:00,Temple,Rutgers,14,16,False,False,0.421875,2.799999999999997,118.0,-12.9,16.3,28.6,-9.1,16.4,25.2,505.48,631.47,-2,30,0,18.0,42.5,1.0
401404069,2022,3,regular,2022-09-17 18:00:00+00:00,Iowa State,Ohio,43,10,False,False,0.421875,176.0,31.0,5.3,17.7,10.6,-4.6,31.6,35.2,590.43,365.74,33,53,1,-20.0,48.0,1.0
401403991,2022,3,regular,2022-09-17 18:00:00+00:00,UCLA,South Alabama,32,31,False,False,0.421875,120.0,128.0,15.0,45.7,30.1,10.8,26.8,17.4,733.3,466.34,1,63,1,-15.5,59.0,1.0
401416600,2022,3,regular,2022-09-17 18:00:00+00:00,Ball State,Murray State,31,0,False,False,0.421875,-94.0,-57.2,-14.9,16.0,30.1,,,,345.29,56.27,31,31,1,-21.0,53.0,1.0
401411113,2022,3,regular,2022-09-17 18:00:00+00:00,Virginia,Old Dominion,16,14,False,False,0.421875,41.0,-7.200000000000003,-9.0,16.2,24.4,-13.0,16.9,29.3,625.94,438.06,2,30,1,-8.5,52.5,1.0
401403987,2022,3,regular,2022-09-17 18:30:00+00:00,Notre Dame,California,24,17,False,False,0.421875,-21.0,110.0,10.3,30.5,21.4,-3.0,23.2,25.9,866.48,653.31,7,41,1,-13.5,41.0,1.0
401426558,2022,3,regular,2022-09-17 19:00:00+00:00,UNLV,North Texas,58,27,False,False,0.421875,22.799999999999997,58.0,-11.9,20.8,34.1,-1.5,31.3,34.1,368.29,504.97,31,85,1,-2.5,62.5,1.0
401404074,2022,3,regular,2022-09-17 19:00:00+00:00,Kansas State,Tulane,10,17,False,False,0.421875,156.0,120.0,21.4,36.4,15.7,12.4,32.0,19.7,584.68,521.86,-7,27,0,-14.0,49.5,1.0
401426560,2022,3,regular,2022-09-17 19:30:00+00:00,UAB,Georgia Southern,35,21,False,False,0.421875,22.799999999999997,152.8,-0.5,25.7,25.3,-6.4,34.3,40.3,443.8,414.14,14,56,1,-11.5,59.0,1.0
401403988,2022,3,regular,2022-09-17 19:30:00+00:00,Minnesota,Colorado,49,7,False,False,0.421875,120.0,-92.2,16.0,23.5,8.6,-20.4,24.0,45.0,649.43,616.28,42,56,1,-28.0,47.5,1.0
401405085,2022,3,regular,2022-09-17 19:30:00+00:00,Wisconsin,New Mexico State,66,7,False,False,0.421875,35.0,-191.0,8.3,25.7,17.1,-15.4,12.0,26.0,744.44,189.37,59,73,1,-37.5,45.5,1.0
401426333,2022,3,regular,2022-09-17 19:30:00+00:00,App State,Troy,32,28,False,True,0.421875,106.0,51.0,1.7,32.9,29.8,8.1,17.7,11.2,456.66,464.3,4,60,1,-14.0,52.0,1.0
401403886,2022,3,regular,2022-09-17 19:30:00+00:00,Georgia Tech,Ole Miss,0,42,False,False,0.421875,91.0,156.0,-11.8,18.8,29.5,16.2,38.8,23.7,715.48,757.39,-42,42,0,17.0,63.0,1.0
401403891,2022,3,regular,2022-09-17 19:30:00+00:00,Northern Illinois,Vanderbilt,28,38,False,False,0.421875,12.799999999999997,99.0,-18.8,25.3,43.1,-4.7,29.9,33.4,409.86,629.76,-10,66,0,-2.5,58.5,1.0
401403882,2022,3,regular,2022-09-17 19:30:00+00:00,Auburn,Penn State,12,41,False,False,0.421875,140.0,188.8,5.1,32.6,27.9,22.4,36.6,13.9,783.87,830.44,-29,53,0,2.5,47.5,1.0
401403989,2022,3,regular,2022-09-17 19:30:00+00:00,Oregon,BYU,41,20,False,False,0.421875,94.0,202.0,18.9,44.9,26.5,-1.4,34.3,34.8,877.93,415.19,21,61,1,-3.5,57.5,1.0
401414780,2022,3,regular,2022-09-17 19:30:00+00:00,Massachusetts,Stony Brook,20,3,False,False,0.421875,-76.2,0.0,-30.3,7.5,36.4,,,,292.14,69.58,17,23,1,-1.0,44.5,1.0
401415218,2022,3,regular,2022-09-17 20:00:00+00:00,Boise State,UT Martin,30,7,False,False,0.421875,49.0,0.0,5.7,24.1,18.5,,,,533.92,128.97,23,37,1,-24.5,53.5,1.0
401403880,2022,3,regular,2022-09-17 20:00:00+00:00,Alabama,UL Monroe,63,7,False,False,0.421875,176.0,41.0,30.3,42.9,14.2,-15.7,23.2,39.0,1016.79,348.53,56,70,1,-49.5,61.5,1.0
401404068,2022,3,regular,2022-09-17 20:00:00+00:00,Houston,Kansas,30,48,False,False,0.421875,55.60000000000001,168.8,4.5,42.5,37.7,2.9,40.6,36.0,629.12,574.29,-18,78,0,-8.5,58.0,1.0
401403995,2022,3,regular,2022-09-17 21:00:00+00:00,Washington State,Colorado State,38,7,False,False,0.421875,180.0,-53.0,9.5,25.1,16.7,-22.2,7.8,29.0,570.94,431.38,31,45,1,-17.0,52.5,1.0
401404159,2022,3,regular,2022-09-17 21:00:00+00:00,Wake Forest,Liberty,37,36,False,False,0.421875,168.8,172.8,8.2,43.3,35.2,-1.5,24.1,25.4,575.42,161.88,1,73,1,-17.5,63.5,1.0
401415029,2022,3,regular,2022-09-17 21:00:00+00:00,Bowling Green,Marshall,34,31,False,False,0.421875,-94.0,212.0,-18.1,23.8,40.6,3.0,15.7,11.4,415.08,455.3,3,65,1,17.0,50.0,1.0
401415621,2022,3,regular,2022-09-17 22:00:00+00:00,East Carolina,Campbell,49,10,False,False,0.421875,61.0,0.0,1.1,31.5,28.7,,,,494.82,124.16,39,59,1,-32.5,58.0,1.0
401411112,2022,3,regular,2022-09-17 22:00:00+00:00,Duke,North Carolina A&T,49,20,False,False,0.421875,118.0,0.0,5.0,29.4,24.7,,,,603.98,142.63,29,69,1,-30.5,53.0,1.0
401403885,2022,3,regular,2022-09-17 22:00:00+00:00,LSU,Mississippi State,31,16,False,True,0.421875,35.0,204.8,16.2,34.2,17.6,15.4,35.1,19.9,872.61,725.55,15,47,1,3.0,53.0,1.0
401413216,2022,3,regular,2022-09-17 23:00:00+00:00,Tulsa,Jacksonville State,54,17,False,False,0.421875,-17.0,0.0,-6.1,32.7,38.5,,,,485.87,229.74,37,71,1,-12.0,64.0,1.0
401415622,2022,3,regular,2022-09-17 23:00:00+00:00,Memphis,Arkansas State,44,32,False,False,0.421875,49.0,87.0,6.8,37.0,31.8,-13.0,23.7,38.5,533.26,471.65,12,76,1,-14.5,64.5,1.0
401405088,2022,3,regular,2022-09-17 23:00:00+00:00,Ohio State,Toledo,77,21,False,False,0.421875,222.0,120.0,31.1,45.1,15.7,-3.7,25.7,27.9,983.14,498.98,56,98,1,-31.0,63.0,1.0
401415032,2022,3,regular,2022-09-17 23:00:00+00:00,Southern Miss,Northwestern State,64,10,False,False,0.421875,-47.0,0.0,-3.5,18.3,22.9,,,,478.97,134.66,54,74,1,-32.5,50.5,1.0
401404075,2022,3,regular,2022-09-17 23:00:00+00:00,Oklahoma State,Arkansas-Pine Bluff,63,7,False,False,0.421875,156.0,0.0,11.3,37.6,27.9,,,,670.53,20.54,56,70,1,-54.5,64.5,1.0
401426557,2022,3,regular,2022-09-17 23:00:00+00:00,Middle Tennessee,Tennessee State,49,6,False,False,0.421875,10.799999999999997,0.0,-6.9,25.6,33.3,,,,425.43,194.56,43,55,1,-19.5,52.5,1.0
401403889,2022,3,regular,2022-09-17 23:00:00+00:00,Tennessee,Akron,63,6,False,False,0.421875,194.0,55.0,25.2,47.3,22.6,-23.4,16.7,38.5,764.8,456.15,57,69,1,-47.5,67.0,1.0
401404072,2022,3,regular,2022-09-17 23:00:00+00:00,NC State,Texas Tech,27,14,False,False,0.421875,152.8,162.0,6.8,20.4,15.3,8.5,38.5,30.5,686.19,660.31,13,41,1,-10.5,56.0,1.0
401426554,2022,3,regular,2022-09-17 23:00:00+00:00,Georgia State,Charlotte,41,42,False,False,0.421875,-69.0,-237.0,-3.3,33.7,38.3,-16.4,24.0,39.2,471.84,487.24,-1,83,0,-19.5,63.5,1.0
401403881,2022,3,regular,2022-09-17 23:00:00+00:00,Arkansas,Missouri State,38,27,False,False,0.421875,226.0,0.0,12.0,38.3,26.3,,,,741.06,251.03,11,65,1,-26.0,60.0,1.0
401405082,2022,3,regular,2022-09-17 23:30:00+00:00,Iowa,Nevada,27,0,False,False,0.421875,0.0,23.0,12.7,16.0,5.1,-22.4,15.9,37.8,681.98,416.44,27,27,1,-24.0,39.5,1.0
401411115,2022,3,regular,2022-09-17 23:30:00+00:00,Western Michigan,Pittsburgh,13,34,False,False,0.421875,61.0,59.0,-17.3,11.2,27.3,8.6,32.8,24.7,449.89,654.56,-21,47,0,10.0,46.0,1.0
401403883,2022,3,regular,2022-09-17 23:30:00+00:00,Florida,South Florida,31,28,False,False,0.421875,115.0,27.0,10.4,39.6,29.5,-17.0,34.1,50.3,856.95,574.32,3,59,1,-23.5,58.5,1.0
401411110,2022,3,regular,2022-09-17 23:30:00+00:00,Boston College,Maine,38,17,False,False,0.421875,-172.0,-97.0,-14.9,20.4,33.8,,,,664.63,54.69,21,55,1,-31.0,48.0,1.0
401403994,2022,3,regular,2022-09-17 23:30:00+00:00,Washington,Michigan State,39,28,False,False,0.421875,120.0,120.0,15.7,41.2,25.5,1.2,31.9,29.7,761.72,693.91,11,67,1,-3.5,56.5,1.0
401405087,2022,3,regular,2022-09-17 23:30:00+00:00,Maryland,SMU,34,27,False,False,0.421875,128.0,168.8,11.2,33.8,24.2,4.7,42.0,38.1,680.22,598.49,7,61,1,-2.5,73.5,1.0
401426555,2022,3,regular,2022-09-17 23:30:00+00:00,Florida Atlantic,UCF,14,40,False,False,0.421875,82.8,35.0,-7.1,24.4,30.4,10.3,31.1,20.3,550.51,636.16,-26,54,0,7.5,61.5,1.0
401426559,2022,3,regular,2022-09-17 23:30:00+00:00,Rice,Louisiana,33,21,False,False,0.421875,65.0,120.0,-15.2,23.1,36.9,2.0,21.7,20.3,441.93,458.15,12,54,1,11.5,52.0,1.0
401426561,2022,3,regular,2022-09-18 00:00:00+00:00,New Mexico,UTEP,27,10,False,False,0.421875,-10.0,-5.0,-26.9,6.0,31.9,-10.7,20.8,32.7,312.79,289.39,17,37,1,2.0,38.0,1.0
401426556,2022,3,regular,2022-09-18 00:00:00+00:00,Clemson,Louisiana Tech,48,20,False,False,0.421875,150.0,2.799999999999997,17.6,34.9,18.5,-17.8,29.6,47.0,943.0,473.76,28,68,1,-33.5,53.5,1.0
401403990,2022,3,regular,2022-09-18 00:00:00+00:00,Oregon State,Montana State,68,28,True,False,0.421875,188.8,0.0,14.3,33.3,17.7,,,,635.88,98.27,40,96,1,-16.5,56.5,1.0
401426562,2022,3,regular,2022-09-18 00:00:00+00:00,Texas,UTSA,41,20,False,False,0.421875,85.0,71.80000000000001,23.1,38.1,15.6,7.2,39.3,32.6,887.45,515.76,21,61,1,-13.0,57.0,1.0
401403890,2022,3,regular,2022-09-18 01:00:00+00:00,Texas A&M,Miami,17,9,False,False,0.421875,10.0,156.0,9.1,25.4,16.6,-2.7,24.4,28.9,947.3,854.72,8,26,1,-6.5,45.5,1.0
401403993,2022,3,regular,2022-09-18 02:00:00+00:00,Utah,San Diego State,35,7,False,False,0.421875,51.0,-10.0,19.2,37.3,17.3,-4.4,15.1,21.1,705.12,372.29,28,42,1,-22.5,48.5,1.0
401403992,2022,3,regular,2022-09-18 02:30:00+00:00,USC,Fresno State,45,17,False,False,0.421875,128.0,35.0,18.9,46.6,26.3,3.3,27.1,24.4,860.12,502.26,28,62,1,-11.5,71.5,1.0
401403985,2022,3,regular,2022-09-18 03:00:00+00:00,Arizona,North Dakota State,31,28,False,False,0.421875,73.80000000000001,0.0,-3.2,37.6,41.1,,,,652.06,25.18,3,59,1,3.0,49.0,1.0
401403986,2022,3,regular,2022-09-18 03:00:00+00:00,Arizona State,Eastern Michigan,21,30,False,False,0.421875,71.0,-7.200000000000003,-4.1,30.5,35.7,-7.1,24.0,32.4,670.18,404.1,-9,51,0,-20.5,56.5,1.0
401415219,2022,3,regular,2022-09-18 03:59:00+00:00,Hawai'i,Duquesne,24,14,False,False,0.421875,-115.0,-19.0,-24.7,15.8,39.4,,,,419.54,94.04,10,38,1,,,
401411116,2022,4,regular,2022-09-22 23:30:00+00:00,Virginia Tech,West Virginia,10,33,False,False,0.421875,53.0,-1.0,-9.5,13.5,22.8,2.4,36.3,34.5,640.85,662.57,-23,43,0,2.0,49.5,1.0
